Time|Position_1|Position_2|Position_3|Position_4|Position_5|Position_6|Velocity_1|Velocity_2|Velocity_3|Velocity_4|Velocity_5|Velocity_6|Acceleration_1|Acceleration_2|Acceleration_3|Acceleration_4|Acceleration_5|Acceleration_6
0.201 sec|0.00892475375694684|0.00892475375694684|0.00892475375694684|0.00892475375694684|0.00892475375694684|0.00892475375694684|0.088801299881621|0.088801299881621|0.088801299881621|0.088801299881621|0.088801299881621|0.088801299881621|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.2211 sec|0.0107989520459057|0.0107989520459057|0.0107989520459057|0.0107989520459057|0.0107989520459057|0.0107989520459057|0.0976814298697831|0.0976814298697831|0.0976814298697831|0.0976814298697831|0.0976814298697831|0.0976814298697831|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.2412 sec|0.0128516454100034|0.0128516454100034|0.0128516454100034|0.0128516454100034|0.0128516454100034|0.0128516454100034|0.106561559857945|0.106561559857945|0.106561559857945|0.106561559857945|0.106561559857945|0.106561559857945|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.2613 sec|0.0150828338492402|0.0150828338492402|0.0150828338492402|0.0150828338492402|0.0150828338492402|0.0150828338492402|0.115441689846107|0.115441689846107|0.115441689846107|0.115441689846107|0.115441689846107|0.115441689846107|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.2814 sec|0.0174925173636158|0.0174925173636158|0.0174925173636158|0.0174925173636158|0.0174925173636158|0.0174925173636158|0.124321819834269|0.124321819834269|0.124321819834269|0.124321819834269|0.124321819834269|0.124321819834269|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.3015 sec|0.0200806959531304|0.0200806959531304|0.0200806959531304|0.0200806959531304|0.0200806959531304|0.0200806959531304|0.133201949822432|0.133201949822432|0.133201949822432|0.133201949822432|0.133201949822432|0.133201949822432|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.3216 sec|0.0228473696177839|0.0228473696177839|0.0228473696177839|0.0228473696177839|0.0228473696177839|0.0228473696177839|0.142082079810594|0.142082079810594|0.142082079810594|0.142082079810594|0.142082079810594|0.142082079810594|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.3417 sec|0.0257925383575764|0.0257925383575764|0.0257925383575764|0.0257925383575764|0.0257925383575764|0.0257925383575764|0.150962209798756|0.150962209798756|0.150962209798756|0.150962209798756|0.150962209798756|0.150962209798756|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.3618 sec|0.0289162021725078|0.0289162021725078|0.0289162021725078|0.0289162021725078|0.0289162021725078|0.0289162021725078|0.159842339786918|0.159842339786918|0.159842339786918|0.159842339786918|0.159842339786918|0.159842339786918|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.3819 sec|0.0322183610625781|0.0322183610625781|0.0322183610625781|0.0322183610625781|0.0322183610625781|0.0322183610625781|0.16872246977508|0.16872246977508|0.16872246977508|0.16872246977508|0.16872246977508|0.16872246977508|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.402 sec|0.0356990150277874|0.0356990150277874|0.0356990150277874|0.0356990150277874|0.0356990150277874|0.0356990150277874|0.177602599763242|0.177602599763242|0.177602599763242|0.177602599763242|0.177602599763242|0.177602599763242|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.4221 sec|0.0393581640681356|0.0393581640681356|0.0393581640681356|0.0393581640681356|0.0393581640681356|0.0393581640681356|0.186482729751404|0.186482729751404|0.186482729751404|0.186482729751404|0.186482729751404|0.186482729751404|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.4422 sec|0.0431958081836227|0.0431958081836227|0.0431958081836227|0.0431958081836227|0.0431958081836227|0.0431958081836227|0.195362859739566|0.195362859739566|0.195362859739566|0.195362859739566|0.195362859739566|0.195362859739566|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.4623 sec|0.0472119473742488|0.0472119473742488|0.0472119473742488|0.0472119473742488|0.0472119473742488|0.0472119473742488|0.204242989727728|0.204242989727728|0.204242989727728|0.204242989727728|0.204242989727728|0.204242989727728|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.4824 sec|0.0514065816400138|0.0514065816400138|0.0514065816400138|0.0514065816400138|0.0514065816400138|0.0514065816400138|0.21312311971589|0.21312311971589|0.21312311971589|0.21312311971589|0.21312311971589|0.21312311971589|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.5025 sec|0.0557797109809177|0.0557797109809177|0.0557797109809177|0.0557797109809177|0.0557797109809177|0.0557797109809177|0.222003249704053|0.222003249704053|0.222003249704053|0.222003249704053|0.222003249704053|0.222003249704053|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.5226 sec|0.0603313353969606|0.0603313353969606|0.0603313353969606|0.0603313353969606|0.0603313353969606|0.0603313353969606|0.230883379692215|0.230883379692215|0.230883379692215|0.230883379692215|0.230883379692215|0.230883379692215|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.5427 sec|0.0650614548881425|0.0650614548881425|0.0650614548881425|0.0650614548881425|0.0650614548881425|0.0650614548881425|0.239763509680377|0.239763509680377|0.239763509680377|0.239763509680377|0.239763509680377|0.239763509680377|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.5628 sec|0.0699700694544632|0.0699700694544632|0.0699700694544632|0.0699700694544632|0.0699700694544632|0.0699700694544632|0.248643639668539|0.248643639668539|0.248643639668539|0.248643639668539|0.248643639668539|0.248643639668539|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.5829 sec|0.0750571790959229|0.0750571790959229|0.0750571790959229|0.0750571790959229|0.0750571790959229|0.0750571790959229|0.257523769656701|0.257523769656701|0.257523769656701|0.257523769656701|0.257523769656701|0.257523769656701|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.603 sec|0.0803227838125215|0.0803227838125215|0.0803227838125215|0.0803227838125215|0.0803227838125215|0.0803227838125215|0.266403899644863|0.266403899644863|0.266403899644863|0.266403899644863|0.266403899644863|0.266403899644863|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.6231 sec|0.0857668836042591|0.0857668836042591|0.0857668836042591|0.0857668836042591|0.0857668836042591|0.0857668836042591|0.275284029633025|0.275284029633025|0.275284029633025|0.275284029633025|0.275284029633025|0.275284029633025|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.6432 sec|0.0913894784711356|0.0913894784711356|0.0913894784711356|0.0913894784711356|0.0913894784711356|0.0913894784711356|0.284164159621187|0.284164159621187|0.284164159621187|0.284164159621187|0.284164159621187|0.284164159621187|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.6633 sec|0.0971905684131511|0.0971905684131511|0.0971905684131511|0.0971905684131511|0.0971905684131511|0.0971905684131511|0.293044289609349|0.293044289609349|0.293044289609349|0.293044289609349|0.293044289609349|0.293044289609349|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.6834 sec|0.103170153430305|0.103170153430305|0.103170153430305|0.103170153430305|0.103170153430305|0.103170153430305|0.301924419597511|0.301924419597511|0.301924419597511|0.301924419597511|0.301924419597511|0.301924419597511|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.7035 sec|0.109328233522599|0.109328233522599|0.109328233522599|0.109328233522599|0.109328233522599|0.109328233522599|0.310804549585674|0.310804549585674|0.310804549585674|0.310804549585674|0.310804549585674|0.310804549585674|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.7236 sec|0.115664808690031|0.115664808690031|0.115664808690031|0.115664808690031|0.115664808690031|0.115664808690031|0.319684679573836|0.319684679573836|0.319684679573836|0.319684679573836|0.319684679573836|0.319684679573836|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.7437 sec|0.122179878932602|0.122179878932602|0.122179878932602|0.122179878932602|0.122179878932602|0.122179878932602|0.328564809561998|0.328564809561998|0.328564809561998|0.328564809561998|0.328564809561998|0.328564809561998|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.7638 sec|0.128873444250312|0.128873444250312|0.128873444250312|0.128873444250312|0.128873444250312|0.128873444250312|0.33744493955016|0.33744493955016|0.33744493955016|0.33744493955016|0.33744493955016|0.33744493955016|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.7839 sec|0.135745504643161|0.135745504643161|0.135745504643161|0.135745504643161|0.135745504643161|0.135745504643161|0.346325069538322|0.346325069538322|0.346325069538322|0.346325069538322|0.346325069538322|0.346325069538322|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.804 sec|0.142796060111149|0.142796060111149|0.142796060111149|0.142796060111149|0.142796060111149|0.142796060111149|0.355205199526484|0.355205199526484|0.355205199526484|0.355205199526484|0.355205199526484|0.355205199526484|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.8241 sec|0.150025110654276|0.150025110654276|0.150025110654276|0.150025110654276|0.150025110654276|0.150025110654276|0.364085329514646|0.364085329514646|0.364085329514646|0.364085329514646|0.364085329514646|0.364085329514646|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.8442 sec|0.157432656272542|0.157432656272542|0.157432656272542|0.157432656272542|0.157432656272542|0.157432656272542|0.372965459502808|0.372965459502808|0.372965459502808|0.372965459502808|0.372965459502808|0.372965459502808|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.8643 sec|0.165018696965947|0.165018696965947|0.165018696965947|0.165018696965947|0.165018696965947|0.165018696965947|0.38184558949097|0.38184558949097|0.38184558949097|0.38184558949097|0.38184558949097|0.38184558949097|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.8844 sec|0.172783232734491|0.172783232734491|0.172783232734491|0.172783232734491|0.172783232734491|0.172783232734491|0.390725719479133|0.390725719479133|0.390725719479133|0.390725719479133|0.390725719479133|0.390725719479133|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.9045 sec|0.180726263578173|0.180726263578173|0.180726263578173|0.180726263578173|0.180726263578173|0.180726263578173|0.399605849467295|0.399605849467295|0.399605849467295|0.399605849467295|0.399605849467295|0.399605849467295|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.9246 sec|0.188847789496995|0.188847789496995|0.188847789496995|0.188847789496995|0.188847789496995|0.188847789496995|0.408485979455457|0.408485979455457|0.408485979455457|0.408485979455457|0.408485979455457|0.408485979455457|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.9447 sec|0.197147810490956|0.197147810490956|0.197147810490956|0.197147810490956|0.197147810490956|0.197147810490956|0.417366109443619|0.417366109443619|0.417366109443619|0.417366109443619|0.417366109443619|0.417366109443619|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.9648 sec|0.205626326560055|0.205626326560055|0.205626326560055|0.205626326560055|0.205626326560055|0.205626326560055|0.426246239431781|0.426246239431781|0.426246239431781|0.426246239431781|0.426246239431781|0.426246239431781|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
0.9849 sec|0.214283337704294|0.214283337704294|0.214283337704294|0.214283337704294|0.214283337704294|0.214283337704294|0.435126369419943|0.435126369419943|0.435126369419943|0.435126369419943|0.435126369419943|0.435126369419943|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.005 sec|0.223118843923671|0.223118843923671|0.223118843923671|0.223118843923671|0.223118843923671|0.223118843923671|0.444006499408105|0.444006499408105|0.444006499408105|0.444006499408105|0.444006499408105|0.444006499408105|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.0251 sec|0.232132845218187|0.232132845218187|0.232132845218187|0.232132845218187|0.232132845218187|0.232132845218187|0.452886629396267|0.452886629396267|0.452886629396267|0.452886629396267|0.452886629396267|0.452886629396267|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.0452 sec|0.241325341587843|0.241325341587843|0.241325341587843|0.241325341587843|0.241325341587843|0.241325341587843|0.461766759384429|0.461766759384429|0.461766759384429|0.461766759384429|0.461766759384429|0.461766759384429|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.0653 sec|0.250696333032637|0.250696333032637|0.250696333032637|0.250696333032637|0.250696333032637|0.250696333032637|0.470646889372591|0.470646889372591|0.470646889372591|0.470646889372591|0.470646889372591|0.470646889372591|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.0854 sec|0.26024581955257|0.26024581955257|0.26024581955257|0.26024581955257|0.26024581955257|0.26024581955257|0.479527019360754|0.479527019360754|0.479527019360754|0.479527019360754|0.479527019360754|0.479527019360754|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.1055 sec|0.269973801147642|0.269973801147642|0.269973801147642|0.269973801147642|0.269973801147642|0.269973801147642|0.488407149348916|0.488407149348916|0.488407149348916|0.488407149348916|0.488407149348916|0.488407149348916|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.1256 sec|0.279880277817853|0.279880277817853|0.279880277817853|0.279880277817853|0.279880277817853|0.279880277817853|0.497287279337078|0.497287279337078|0.497287279337078|0.497287279337078|0.497287279337078|0.497287279337078|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.1457 sec|0.289965249563203|0.289965249563203|0.289965249563203|0.289965249563203|0.289965249563203|0.289965249563203|0.50616740932524|0.50616740932524|0.50616740932524|0.50616740932524|0.50616740932524|0.50616740932524|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.1658 sec|0.300228716383692|0.300228716383692|0.300228716383692|0.300228716383692|0.300228716383692|0.300228716383692|0.515047539313402|0.515047539313402|0.515047539313402|0.515047539313402|0.515047539313402|0.515047539313402|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.1859 sec|0.310670678279319|0.310670678279319|0.310670678279319|0.310670678279319|0.310670678279319|0.310670678279319|0.523927669301564|0.523927669301564|0.523927669301564|0.523927669301564|0.523927669301564|0.523927669301564|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.206 sec|0.321291135250086|0.321291135250086|0.321291135250086|0.321291135250086|0.321291135250086|0.321291135250086|0.532807799289726|0.532807799289726|0.532807799289726|0.532807799289726|0.532807799289726|0.532807799289726|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.2261 sec|0.332090087295992|0.332090087295992|0.332090087295992|0.332090087295992|0.332090087295992|0.332090087295992|0.541687929277888|0.541687929277888|0.541687929277888|0.541687929277888|0.541687929277888|0.541687929277888|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.2462 sec|0.343067534417036|0.343067534417036|0.343067534417036|0.343067534417036|0.343067534417036|0.343067534417036|0.55056805926605|0.55056805926605|0.55056805926605|0.55056805926605|0.55056805926605|0.55056805926605|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.2663 sec|0.35422347661322|0.35422347661322|0.35422347661322|0.35422347661322|0.35422347661322|0.35422347661322|0.559448189254212|0.559448189254212|0.559448189254212|0.559448189254212|0.559448189254212|0.559448189254212|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.2864 sec|0.365557913884542|0.365557913884542|0.365557913884542|0.365557913884542|0.365557913884542|0.365557913884542|0.568328319242375|0.568328319242375|0.568328319242375|0.568328319242375|0.568328319242375|0.568328319242375|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.3065 sec|0.377070846231004|0.377070846231004|0.377070846231004|0.377070846231004|0.377070846231004|0.377070846231004|0.577208449230537|0.577208449230537|0.577208449230537|0.577208449230537|0.577208449230537|0.577208449230537|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.3266 sec|0.388762273652604|0.388762273652604|0.388762273652604|0.388762273652604|0.388762273652604|0.388762273652604|0.586088579218699|0.586088579218699|0.586088579218699|0.586088579218699|0.586088579218699|0.586088579218699|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065|0.441786466911065
1.3467 sec|0.400592530577091|0.400592530577091|0.400592530577091|0.400592530577091|0.400592530577091|0.400592530577091|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.3668 sec|0.41243270389464|0.41243270389464|0.41243270389464|0.41243270389464|0.41243270389464|0.41243270389464|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.3869 sec|0.424272877212189|0.424272877212189|0.424272877212189|0.424272877212189|0.424272877212189|0.424272877212189|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.407 sec|0.436113050529739|0.436113050529739|0.436113050529739|0.436113050529739|0.436113050529739|0.436113050529739|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.4271 sec|0.447953223847288|0.447953223847288|0.447953223847288|0.447953223847288|0.447953223847288|0.447953223847288|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.4472 sec|0.459793397164838|0.459793397164838|0.459793397164838|0.459793397164838|0.459793397164838|0.459793397164838|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.4673 sec|0.471633570482387|0.471633570482387|0.471633570482387|0.471633570482387|0.471633570482387|0.471633570482387|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.4874 sec|0.483473743799937|0.483473743799937|0.483473743799937|0.483473743799937|0.483473743799937|0.483473743799937|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.5075 sec|0.495313917117486|0.495313917117486|0.495313917117486|0.495313917117486|0.495313917117486|0.495313917117486|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.5276 sec|0.507154090435036|0.507154090435036|0.507154090435036|0.507154090435036|0.507154090435036|0.507154090435036|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.5477 sec|0.518994263752585|0.518994263752585|0.518994263752585|0.518994263752585|0.518994263752585|0.518994263752585|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.5678 sec|0.530834437070135|0.530834437070135|0.530834437070135|0.530834437070135|0.530834437070135|0.530834437070135|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.5879 sec|0.542674610387684|0.542674610387684|0.542674610387684|0.542674610387684|0.542674610387684|0.542674610387684|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.608 sec|0.554514783705234|0.554514783705234|0.554514783705234|0.554514783705234|0.554514783705234|0.554514783705234|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.6281 sec|0.566354957022783|0.566354957022783|0.566354957022783|0.566354957022783|0.566354957022783|0.566354957022783|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.6482 sec|0.578195130340333|0.578195130340333|0.578195130340333|0.578195130340333|0.578195130340333|0.578195130340333|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.6683 sec|0.590035303657882|0.590035303657882|0.590035303657882|0.590035303657882|0.590035303657882|0.590035303657882|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.6884 sec|0.601875476975432|0.601875476975432|0.601875476975432|0.601875476975432|0.601875476975432|0.601875476975432|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.7085 sec|0.613715650292981|0.613715650292981|0.613715650292981|0.613715650292981|0.613715650292981|0.613715650292981|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.7286 sec|0.62555582361053|0.62555582361053|0.62555582361053|0.62555582361053|0.62555582361053|0.62555582361053|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.7487 sec|0.63739599692808|0.63739599692808|0.63739599692808|0.63739599692808|0.63739599692808|0.63739599692808|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.7688 sec|0.64923617024563|0.64923617024563|0.64923617024563|0.64923617024563|0.64923617024563|0.64923617024563|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.7889 sec|0.661076343563179|0.661076343563179|0.661076343563179|0.661076343563179|0.661076343563179|0.661076343563179|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.809 sec|0.672916516880728|0.672916516880728|0.672916516880728|0.672916516880728|0.672916516880728|0.672916516880728|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.8291 sec|0.684756690198278|0.684756690198278|0.684756690198278|0.684756690198278|0.684756690198278|0.684756690198278|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.8492 sec|0.696596863515827|0.696596863515827|0.696596863515827|0.696596863515827|0.696596863515827|0.696596863515827|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.8693 sec|0.708437036833377|0.708437036833377|0.708437036833377|0.708437036833377|0.708437036833377|0.708437036833377|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.8894 sec|0.720277210150926|0.720277210150926|0.720277210150926|0.720277210150926|0.720277210150926|0.720277210150926|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
1.9095 sec|0.732117383468476|0.732117383468476|0.732117383468476|0.732117383468476|0.732117383468476|0.732117383468476|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0.589048622548086|0|0|0|0|0|0
